cod_distrito,distrito,cod_barrio,barrio,año,unidad_indicador,indicador_completo,valor_indicador
19.0,Vicálvaro,192.0,Valdebernardo,2023,Tasa,Tasa de desempleo en mujeres de 25 a 44 años,"10,09"
19.0,Vicálvaro,192.0,Valdebernardo,2023,Tasa,Tasa de desempleo en mujeres de 45 a 64 años,"11,15"
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población en etapas educativas,1873
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población en etapa educativa de 0 a 2 años,252
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población en etapa educativa de 3 a 5 años,258
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población en etapa educativa de 6 a 11 años,679
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población en etapa educativa de 12 a 15 años,684
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Etapas educativas. Total niños,952
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil masculina en etapa educativa de 0 a 2 años,128
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil masculina en etapa educativa de 3 a 5 años,126
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil masculina en etapa educativa de 6 a 11 años,351
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil masculina en etapa educativa de 12 a 15 años,347
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Etapas educativas. Total niñas,921
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil femenina en etapa educativa de 0 a 2 años,124
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil femenina en etapa educativa de 3 a 5 años,132
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil femenina en etapa educativa de 6 a 11 años,328
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población infantil femenina en etapa educativa de 12 a 15 años,337
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,529
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población mayor/igual  de 25 años con enseñanza primaria incompleta,1091
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado",3474
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,"Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP",3223
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,"Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica",1387
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,"Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",3191
19.0,Vicálvaro,192.0,Valdebernardo,2023,Personas,Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,0
19.0,Vicálvaro,192.0,Valdebernardo,2023,Número,Número de inmuebles de uso residencial,6603
19.0,Vicálvaro,192.0,Valdebernardo,2023,m2,Superficie media construida (m2) inmuebles de uso residencial,119
19.0,Vicálvaro,192.0,Valdebernardo,2023,Año,Año medio de contrucción de inmuebles de uso residencial,1997
19.0,Vicálvaro,192.0,Valdebernardo,2023,Valor,Valor catastral medio por inmueble de uso residencial,97397
19.0,Vicálvaro,192.0,Valdebernardo,2023,m2,Superficie media de la vivienda (m2) en transacción,"85,32"
19.0,Vicálvaro,192.0,Valdebernardo,2023,Tiempo (meses),Duración media del crédito (meses) en transacción de vivienda,294
19.0,Vicálvaro,192.0,Valdebernardo,2024,Equipamientos,Centros de Servicios Sociales,1
19.0,Vicálvaro,192.0,Valdebernardo,2024,Equipamientos,Centros Municipales de Mayores,1
19.0,Vicálvaro,192.0,Valdebernardo,2024,Equipamientos,Bibliotecas Municipales,1
19.0,Vicálvaro,192.0,Valdebernardo,2024,Equipamientos,Colegios Públicos Infantil y Primaria,2
19.0,Vicálvaro,192.0,Valdebernardo,2024,Número,Número de locales dados de alta totales,313
19.0,Vicálvaro,192.0,Valdebernardo,2024,Número,Número de locales dados de alta abiertos,248
19.0,Vicálvaro,192.0,Valdebernardo,2024,Número,Número de locales dados de alta cerrados,47
19.0,Vicálvaro,192.0,Valdebernardo,2024,Número,Número de locales dados de alta en obra,2
19.0,Vicálvaro,192.0,Valdebernardo,2024,Número,Número de locales dados de alta en uso como vivienda,16
19.0,Vicálvaro,192.0,Valdebernardo,2024,Entidades,Asociaciones (Sección 1ª),12
19.0,Vicálvaro,192.0,Valdebernardo,2024,Entidades,Asociaciones culturales y casas regionales,3
19.0,Vicálvaro,192.0,Valdebernardo,2024,Entidades,Asociaciones vecinales,1
19.0,Vicálvaro,193.0,Valderrivas,2022,Ha,Superficie (Ha.),"64,32"
19.0,Vicálvaro,193.0,Valderrivas,2024,Habitantes/Ha.,Población densidad (hab./Ha.),"277,7985075"
19.0,Vicálvaro,193.0,Valderrivas,2024,Habitantes,Número Habitantes,17868
19.0,Vicálvaro,193.0,Valderrivas,2024,Habitantes,Población Hombres,8650
19.0,Vicálvaro,193.0,Valderrivas,2024,Habitantes,Población Mujeres,9218
19.0,Vicálvaro,193.0,Valderrivas,2023,Edad,Edad media de la población,"38,03"
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 0 a 14 años,3106
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 15 a 29 años,3547
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 30 a 44  años,2277
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 45 a 64 años,7580
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 65 a 79 años,966
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 80 años y más,392
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Población de 65 años y más,1358
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapa educativa (Población de 0 a 16 años -16 no incluidos),3916
19.0,Vicálvaro,193.0,Valderrivas,2023,Proporción,Porcentaje de envejecimiento (Población mayor de 65 años/Población total),"7,05"
19.0,Vicálvaro,193.0,Valderrivas,2023,Proporción,Porcentaje de sobre-envejecimiento (Población mayor de 80 años/ Población mayor de 65 años),"29,55"
19.0,Vicálvaro,193.0,Valderrivas,2024,Índice,Índice de dependencia (Población de 0-15 + población 65 años y más / Pob. 16-64),"0,3773"
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad española,16971
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad española Hombres,8231
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad española Mujeres,8740
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad extranjera,789
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad extranjera Hombres,358
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Personas con nacionalidad extranjera Mujeres,431
19.0,Vicálvaro,193.0,Valderrivas,2024,Proporción,Proporción de personas migrantes  (Personas extranjeras menos UE y resto países de OCDE / Población total),"0,0247"
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: VENEZUELA,119
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: RUMANÍA,106
19.0,Vicálvaro,193.0,Valderrivas,2023,Hogares,Total hogares,6328
19.0,Vicálvaro,193.0,Valderrivas,2023,Media   ,Tamaño medio del hogar,"2,81"
19.0,Vicálvaro,193.0,Valderrivas,2023,Hogares,Hogares con una mujer sola mayor de 65 años,179
19.0,Vicálvaro,193.0,Valderrivas,2023,Hogares,Hogares con un hombre solo mayor de 65 años,61
19.0,Vicálvaro,193.0,Valderrivas,2023,Hogares,Hogares monoparentales: una mujer adulta con uno o más menores,244
19.0,Vicálvaro,193.0,Valderrivas,2023,Hogares,Hogares monoparentales: un hombre adulto con uno o más menores,59
19.0,Vicálvaro,193.0,Valderrivas,2022,Tasa,Tasa bruta de natalidad (‰),"4,72"
19.0,Vicálvaro,193.0,Valderrivas,2022,Tasa,Tasa de crecimiento demográfico (porcentaje),"0,6"
19.0,Vicálvaro,193.0,Valderrivas,2023,Euros,Pensión media mensual Hombres,1682
19.0,Vicálvaro,193.0,Valderrivas,2023,Euros,Pensión media mensual  Mujeres,1175
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero),578
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) hombres,199
19.0,Vicálvaro,193.0,Valderrivas,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,379
19.0,Vicálvaro,193.0,Valderrivas,2024,Tasa,Tasa absoluta de paro registrado (febrero),"4,42"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa absoluta de paro registrado hombres,"3,16"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en hombres de 16 a 24 años,"1,68"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en hombres de 25 a 44 años,"3,42"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en hombres de 45 a 64 años,"3,57"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa absoluta de paro registrado mujeres,"5,59"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en mujeres de 16 a 24 años,"0,87"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en mujeres de 25 a 44 años,"5,16"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tasa,Tasa de desempleo en mujeres de 45 a 64 años,"7,3"
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapas educativas,3916
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapa educativa de 0 a 2 años,275
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapa educativa de 3 a 5 años,411
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapa educativa de 6 a 11 años,1542
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población en etapa educativa de 12 a 15 años,1688
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Etapas educativas. Total niños,1988
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil masculina en etapa educativa de 0 a 2 años,149
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil masculina en etapa educativa de 3 a 5 años,222
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil masculina en etapa educativa de 6 a 11 años,757
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil masculina en etapa educativa de 12 a 15 años,860
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Etapas educativas. Total niñas,1928
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil femenina en etapa educativa de 0 a 2 años,126
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil femenina en etapa educativa de 3 a 5 años,189
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil femenina en etapa educativa de 6 a 11 años,785
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población infantil femenina en etapa educativa de 12 a 15 años,828
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,160
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población mayor/igual  de 25 años con enseñanza primaria incompleta,520
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado",2720
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,"Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP",3068
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,"Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica",1790
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,"Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",3427
19.0,Vicálvaro,193.0,Valderrivas,2023,Personas,Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,0
19.0,Vicálvaro,193.0,Valderrivas,2023,Número,Número de inmuebles de uso residencial,6999
19.0,Vicálvaro,193.0,Valderrivas,2023,m2,Superficie media construida (m2) inmuebles de uso residencial,132
19.0,Vicálvaro,193.0,Valderrivas,2023,Año,Año medio de contrucción de inmuebles de uso residencial,2003
19.0,Vicálvaro,193.0,Valderrivas,2023,Valor,Valor catastral medio por inmueble de uso residencial,99177
19.0,Vicálvaro,193.0,Valderrivas,2023,m2,Superficie media de la vivienda (m2) en transacción,"92,06"
19.0,Vicálvaro,193.0,Valderrivas,2023,Tiempo (meses),Duración media del crédito (meses) en transacción de vivienda,303
19.0,Vicálvaro,193.0,Valderrivas,2024,Número,Número de locales dados de alta totales,82
19.0,Vicálvaro,193.0,Valderrivas,2024,Número,Número de locales dados de alta abiertos,77
19.0,Vicálvaro,193.0,Valderrivas,2024,Número,Número de locales dados de alta cerrados,5
19.0,Vicálvaro,193.0,Valderrivas,2024,Entidades,Asociaciones (Sección 1ª),12
19.0,Vicálvaro,193.0,Valderrivas,2024,Entidades,Asociaciones culturales y casas regionales,2
19.0,Vicálvaro,194.0,El Cañaveral,2022,Ha,Superficie (Ha.),1057
19.0,Vicálvaro,194.0,El Cañaveral,2024,Habitantes/Ha.,Población densidad (hab./Ha.),"16,25923229"
19.0,Vicálvaro,194.0,El Cañaveral,2024,Habitantes,Número Habitantes,17193
19.0,Vicálvaro,194.0,El Cañaveral,2024,Habitantes,Población Hombres,8655
19.0,Vicálvaro,194.0,El Cañaveral,2024,Habitantes,Población Mujeres,8538
19.0,Vicálvaro,194.0,El Cañaveral,2023,Edad,Edad media de la población,"32,6"
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 0 a 14 años,3735
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 15 a 29 años,2049
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 30 a 44  años,7270
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 45 a 64 años,3598
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 65 a 79 años,467
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 80 años y más,74
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Población de 65 años y más,541
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapa educativa (Población de 0 a 16 años -16 no incluidos),2986
19.0,Vicálvaro,194.0,El Cañaveral,2023,Proporción,Porcentaje de envejecimiento (Población mayor de 65 años/Población total),"2,72"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Proporción,Porcentaje de sobre-envejecimiento (Población mayor de 80 años/ Población mayor de 65 años),"14,08"
19.0,Vicálvaro,194.0,El Cañaveral,2024,Índice,Índice de dependencia (Población de 0-15 + población 65 años y más / Pob. 16-64),"0,3465"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad española,11436
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad española Hombres,5920
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad española Mujeres,5516
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad extranjera,1618
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad extranjera Hombres,732
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Personas con nacionalidad extranjera Mujeres,886
19.0,Vicálvaro,194.0,El Cañaveral,2024,Proporción,Proporción de personas migrantes  (Personas extranjeras menos UE y resto países de OCDE / Población total),"0,0746"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: VENEZUELA,526
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: RUMANÍA,206
19.0,Vicálvaro,194.0,El Cañaveral,2023,Hogares,Total hogares,5169
19.0,Vicálvaro,194.0,El Cañaveral,2023,Media   ,Tamaño medio del hogar,"2,53"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Hogares,Hogares con una mujer sola mayor de 65 años,23
19.0,Vicálvaro,194.0,El Cañaveral,2023,Hogares,Hogares con un hombre solo mayor de 65 años,14
19.0,Vicálvaro,194.0,El Cañaveral,2023,Hogares,Hogares monoparentales: una mujer adulta con uno o más menores,145
19.0,Vicálvaro,194.0,El Cañaveral,2023,Hogares,Hogares monoparentales: un hombre adulto con uno o más menores,47
19.0,Vicálvaro,194.0,El Cañaveral,2022,Tasa,Tasa bruta de natalidad (‰),"32,82"
19.0,Vicálvaro,194.0,El Cañaveral,2022,Tasa,Tasa de crecimiento demográfico (porcentaje),"-37,37"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Euros,Pensión media mensual Hombres,1572
19.0,Vicálvaro,194.0,El Cañaveral,2023,Euros,Pensión media mensual  Mujeres,1101
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero),467
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) hombres,153
19.0,Vicálvaro,194.0,El Cañaveral,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,314
19.0,Vicálvaro,194.0,El Cañaveral,2024,Tasa,Tasa absoluta de paro registrado (febrero),"3,58"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa absoluta de paro registrado hombres,"2,34"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en hombres de 16 a 24 años,"3,05"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en hombres de 25 a 44 años,"2,11"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en hombres de 45 a 64 años,"2,66"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa absoluta de paro registrado mujeres,"4,83"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en mujeres de 16 a 24 años,"2,56"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en mujeres de 25 a 44 años,"3,98"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Tasa,Tasa de desempleo en mujeres de 45 a 64 años,"7,56"
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapas educativas,2986
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapa educativa de 0 a 2 años,976
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapa educativa de 3 a 5 años,644
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapa educativa de 6 a 11 años,882
19.0,Vicálvaro,194.0,El Cañaveral,2023,Personas,Población en etapa educativa de 12 a 15 años,484
