place_id,rating_rev,text
ChIJsTX_X_0oQg0RQcrNSo307Pk,5,Super cool staff. Pool table. Darts. Cheap drinks. Music. The perfect dive bar if you like dive bars! 😉
ChIJsTX_X_0oQg0RQcrNSo307Pk,5,"It's a nice night pub, they play Spanish pop music, they have a pool table, darts... And the drinks are not that expensive. Cool place"
ChIJsTX_X_0oQg0RQcrNSo307Pk,4,"A great local pub with darts, pool, nice outside setting, and cheap beer."
ChIJsTX_X_0oQg0RQcrNSo307Pk,4,"Real atmosphere of a pub, good music and good beer for people used to English pubs"
ChIJk-Fpwf0oQg0RDCznajQiIh8,4,Very good menu of the day for less than 10 euros. First I had a scrambled blood sausage that was really good. Juicy and very well prepared. The treatment is very pleasant and they have their parishioners who are known to come daily. The Chinese from the Asian restaurant next door... were eating there.
ChIJL_UQhPsoQg0ReM12R3u5H5o,5,Very good service especially the waiters Paul and Adrie. And the foods are excellent as always.
ChIJL_UQhPsoQg0ReM12R3u5H5o,5,"Always loved their food. The service has been pretty good. Paul, Edgar and Dumar have been really helpful!"
ChIJL_UQhPsoQg0ReM12R3u5H5o,3,Spendid decoration and very friendly waiter. The foods were in big portion but tasted not that good though. The pasta were ok but the sauce that they put them in were below average. However the atmosphere and service saved the experience.
ChIJL_UQhPsoQg0ReM12R3u5H5o,5,"Very good food, delicious. I had fish salad, I loved it.
Tagliatelle and ravioli also splendid.
Customer service very fast and attentive.
Will be back and recommend!"
ChIJL_UQhPsoQg0ReM12R3u5H5o,5,"The establishment is in a very good location. It is a full-service restaurant with a nice atmosphere and amenities. *For English Only speaking patrons - please be aware that the paper menu is in Español only, and most of the staff do not speak English, those that try to speak English they do so with some trepidation, so be kind. Wonderful place, so if you are in this area of Madrid you should visit."
ChIJYUbPMx0pQg0RBmq6Ox_FZyM,5,"The service is great, the food is delicious and with good variety, you should try everything!"
ChIJYUbPMx0pQg0RBmq6Ox_FZyM,5,"Good value for money. Two courses plus dessert for €14 at lunch. Paella was really good, chicken in black beer a bit boring. The chocolate ice cream dessert was a small prefabricated tub. But all in all a lot of food for not a lot of money. Nice outdoor seating area too."
ChIJYUbPMx0pQg0RBmq6Ox_FZyM,1,"Very bad service. If you are a tourist (like me and family) don't ever go. They don't want tourists , they speak only Spanish and the worst thing is how to charge you more. Above all , first came main plate and at the end we had bread. Ridiculous"
ChIJYUbPMx0pQg0RBmq6Ox_FZyM,5,"Casual ""deli"" with draft beer, coffee, and jamon.  Great place for a snack or a light meal!"
ChIJYUbPMx0pQg0RBmq6Ox_FZyM,3,"I've been here only once in December 2017.
Indeed authentic relaxed place for tapas and a glass of wine. Nothing fancy. Price is reasonable as far as you stay within the menù. As soon as you make a change babam! Staff not particularly kind, it seems like they know how famous they are.
I'd go back mainly for the jamón iberico which was indeed good."
ChIJjyX92-MoQg0RshfX31JiF1c,5,"Very close to Real Madrid’s stadium right in the city center, lies this trendy modern tradition restaurant. It is a bit pricey but food is really good and there are plenty of options. I tried the bloody mary cocktail and it was delicious."
ChIJjyX92-MoQg0RshfX31JiF1c,5,Nice food! Comfortable environment! Like!
ChIJjyX92-MoQg0RshfX31JiF1c,1,"Incompetent in several instances.

Usually, I don't write bad reviews, but I have to make an exception for this one.

1. The quality of the food is really miserable, yet the prices are very high.

None of the meats were cooked to the degree requested. None of the meats came with seasoning whatsoever. It appears that some random dude just threw meat in the pan and then served it. Call me old-fashioned, but I really don't enjoy chewing on a raw piece of meat and paying 25€ for it.

Three of us ordered fries, none of which came with ANY salt. Seriously, I had better fries at McDonald's. How can a restaurant mess up one of the most basic foods in the world? The recipe is really not that complex. Fun fact: It's potatoes, oil, salt.

The prices were above average, the quality way below average.

2. They do not have a card for beverages or drinks.

The waiter could not provide any information whatsoever. I literally had to guess my way through the menu. Seriously, the number one thing ANY business should have is a list of the items they offer. How can anyone mess this up?

3. The waiter was very unfriendly.

He encountered every friendly question with an arrogant and unfriendly attitude. If you don't like to work with people, don't become a waiter.

Never go to this restaurant. I'd rather order a subway sandwich than go back to this establishment."
ChIJjyX92-MoQg0RshfX31JiF1c,4,Nice place. The food a bit too salty. A bit unfriendly to non local people.
ChIJjyX92-MoQg0RshfX31JiF1c,5,Went for lunch and got the three course menu which was very reasonably priced. The soup/salad was amazing. We got the swordfish steak and fried pork chops both of which were good not great. Overall for what we paid this place was well worth the visit.
ChIJaSqZcwIpQg0RpgNdMyw3H6U,4,"It is a restaurant where you can feel very comfortable, as if you were in your living room.
The food is delicious, they have a menu for €14 with a wide variety of dishes that will leave you very happy.
The flavor is delicious and the customer service is impeccable. Plus they don't make you wait long between courses. Both the waiter, who clearly has extensive experience in the sector, and the kitchen were very efficient.
Perhaps as a drawback I could say that it has a somewhat expensive daily menu."
ChIJaSqZcwIpQg0RpgNdMyw3H6U,5,"Excellent homemade and market food. Care and dedication in daily preparations of a large list of dishes. Fresh and varied salads. Clean and odor-free. You can wear a suit because there are no underdresses or overalls. The tables are clean, and with cloth tablecloths for your single use. Napkins and cutlery in the same line and rigor. If you can pay a little more, this is the right place for your daily lunch menu. On Sundays and holidays you find family gatherings and small celebrations. Ideal to go as a couple. The staff serves with courtesy and very good presence. Totally recommended."
ChIJaSqZcwIpQg0RpgNdMyw3H6U,5,"It is one of my reference food houses. Where lunch will never make you feel bad because it has the stew that preserves what is endearing, what you have always felt, what you will not forget. Personal attention is also at that level. You can almost say that they take care of you. Kindness, attention... For me, a reference site"
ChIJaSqZcwIpQg0RpgNdMyw3H6U,5,"I was at a couple of work lunches. It has space above and below. Offers many firsts and seconds. We let them know and they had vegetarian and vegan dishes. As a vegan option, I recommend the rice with vegetables, it was spectacular. Something they could improve: giving a list of the dishes on the menu. They sing them to you, there are too many to remember and choose. It would make life easier."
ChIJaSqZcwIpQg0RpgNdMyw3H6U,5,"Homemade cuisine of very good quality and at a very reasonable price. Some very good varied starters: serrano ham, cod croquettes and potato fritters with salmon, and a very successful second: a gra meatball stuffed with bacon and foie with potatoes and a very good sauce."
ChIJbZniO_woQg0RMH8Wpo16CMs,5,"We were here for a conference, and looked up ‘tapas bars’ within walking distance of our hotel. This place showed up with great menu pictures so we went there, and had a fantastic meal, great vibe, lovely service. Authentic Spanish food and just delicious."
ChIJbZniO_woQg0RMH8Wpo16CMs,5,"Lovely place, very welcoming, amazing food! Love the Angus beef!"
ChIJbZniO_woQg0RMH8Wpo16CMs,4,"Short business trip to Madrid and happened to eat here by chance, but so glad we did. Food was good, and was most impressed that the staff didn’t try to suggest we needed more. So: great food, honest staff, and very patient with two British guys who spoke almost no Spanish between them."
ChIJbZniO_woQg0RMH8Wpo16CMs,5,"We had the best experience tonight. The food was amazing. We had a variety of dishes, of which our favorite was the Patatas Revolconas con Torreznos de Soria (cracklings with mashed potatoes - chef’s kiss!) but by far our best experience was with our server. He was generous, funny, helpful to Americans with limited Spanish, and he made our night. Definitely recommend!"
ChIJbZniO_woQg0RMH8Wpo16CMs,4,"Just breakfast, and it was nothing exceptional, but it warmed up my body. The waitress tried their best, but the hour before a concert, they are overwhelmed. I don't see any clear solution for that, so my evaluation has been 4 stars."
ChIJtUXhu_4oQg0Rtf11Qmlsvnw,5,The waiter's behavior is very good and the food is very tasty. recommended 📍
ChIJtUXhu_4oQg0Rtf11Qmlsvnw,5,Very good 👍
ChIJtUXhu_4oQg0Rtf11Qmlsvnw,1,I know kebabs are supposed to be poor but it really is the pits here.  Filthy
ChIJtUXhu_4oQg0Rtf11Qmlsvnw,2,Very dirty place. Kebap was average.
ChIJtUXhu_4oQg0Rtf11Qmlsvnw,1,Dirty place and unhealthy food.
ChIJnxQvjPgoQg0RFLqwj1wR3bw,2,Passable Peruvian Food. The service is very attentive and friendly. But the food lacks quality and flavour. This is also a tavern/small restaurant and the prices are very high considering the ambiance.
ChIJnxQvjPgoQg0RFLqwj1wR3bw,5,"Absolutely delicious Peruvian food!
10/10 for everything. Fod, quality, service, the ambience, just amazing, see you very soon!"
ChIJnxQvjPgoQg0RFLqwj1wR3bw,5,"Good food, good portion. Chicharron de pescado estava rico."
ChIJnxQvjPgoQg0RFLqwj1wR3bw,5,Food is delicious and the service is perfect
ChIJnxQvjPgoQg0RFLqwj1wR3bw,2,"Bad service attitude, expensive but small amount.."
ChIJDc7X9_soQg0RxhZ0-Th60pY,5,"Completely blown away by the standards of this restaurant. I had already discovered the peruvian cuisine was something fantastic but this place puts the cherry on top.

The food exceeded all my expectations, the service was great, all dishes were explained with a smile and the restaurant was well kept and properly decorated.

The only bad thing is that I couldnt eat more! Thank you for this amazing experience."
